                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.1365,                 1.4126,                 1.4633,                0.94762,                0.38885,                0.49902,                 0.3745,                 1.7646,                 2.3585,                 1.5598,              2.644e-05,              2.644e-05,              2.644e-05
                     35,                0.96263,                 1.4626,                 1.2773,                0.94667,                0.38947,                0.49942,                0.35808,                  1.762,                 2.3276,                 1.5493,             2.6841e-05,             2.6841e-05,             2.6841e-05
                     36,                0.91103,                 1.4494,                  1.327,                0.94667,                0.38947,                0.49942,                0.35808,                  1.762,                 2.3276,                 1.5493,             2.7218e-05,             2.7218e-05,             2.7218e-05
                     37,                 1.0088,                 1.5652,                  1.442,                0.94692,                0.38981,                0.50193,                0.34802,                  1.773,                 2.3193,                  1.561,             2.7572e-05,             2.7572e-05,             2.7572e-05
                     38,                0.94144,                 1.0331,                 1.2709,                0.94692,                0.38981,                0.50193,                0.34802,                  1.773,                 2.3193,                  1.561,             2.7902e-05,             2.7902e-05,             2.7902e-05
                     39,                0.67073,                 1.1533,                 1.1865,                0.94902,                 0.3884,                0.50015,                0.34755,                 1.7699,                 2.3333,                 1.5557,             2.8208e-05,             2.8208e-05,             2.8208e-05
                     40,                0.93243,                  1.379,                 1.1461,                0.94902,                 0.3884,                0.50015,                0.34755,                 1.7699,                 2.3333,                 1.5557,             2.8491e-05,             2.8491e-05,             2.8491e-05
                     41,                 1.1246,                 1.3304,                 1.5351,                0.94836,                0.38769,                0.42199,                0.30733,                 1.7424,                 2.2624,                 1.4989,              2.875e-05,              2.875e-05,              2.875e-05
                     42,                0.98625,                 1.6659,                 1.3581,                0.94836,                0.38769,                0.42199,                0.30733,                 1.7424,                 2.2624,                 1.4989,             2.8986e-05,             2.8986e-05,             2.8986e-05
                     43,                0.82069,                 1.2053,                 1.3191,                0.94707,                0.38653,                0.42291,                0.30775,                 1.7883,                 2.3119,                 1.5572,             2.9198e-05,             2.9198e-05,             2.9198e-05
                     44,                0.73549,                0.90769,                 1.1544,                0.94707,                0.38653,                0.42291,                0.30775,                 1.7883,                 2.3119,                 1.5572,             2.9387e-05,             2.9387e-05,             2.9387e-05
                     45,                0.68107,                 1.0617,                 1.2078,                0.94667,                0.38713,                0.42212,                0.30787,                 1.7963,                 2.3162,                 1.5686,             2.9552e-05,             2.9552e-05,             2.9552e-05
                     46,                 0.9782,                 1.1897,                 1.2805,                0.94667,                0.38713,                0.42212,                0.30787,                 1.7963,                 2.3162,                 1.5686,             2.9693e-05,             2.9693e-05,             2.9693e-05
                     47,                0.88597,                 1.5031,                 1.3955,                0.94664,                0.38697,                0.42325,                0.30857,                 1.8029,                 2.2745,                 1.5576,             2.9811e-05,             2.9811e-05,             2.9811e-05
                     48,                0.90955,                 1.3485,                 1.3633,                0.94664,                0.38697,                0.42325,                0.30857,                 1.8029,                 2.2745,                 1.5576,             2.9906e-05,             2.9906e-05,             2.9906e-05
                     49,                 0.7922,                 0.9515,                 1.1657,                0.94641,                0.38742,                0.42263,                 0.3162,                 1.8287,                 2.3027,                 1.5838,             2.9977e-05,             2.9977e-05,             2.9977e-05
                     50,                0.86299,                 1.0448,                 1.2922,                0.94641,                0.38742,                0.42263,                 0.3162,                 1.8287,                 2.3027,                 1.5838,             3.0024e-05,             3.0024e-05,             3.0024e-05
                     51,                0.73212,                 1.1777,                 1.1609,                0.94452,                0.38771,                0.42293,                0.31633,                 1.7805,                 2.2375,                 1.5065,             3.0048e-05,             3.0048e-05,             3.0048e-05
                     52,                0.60999,                0.96093,                 1.1127,                0.94452,                0.38771,                0.42293,                0.31633,                 1.7805,                 2.2375,                 1.5065,             3.0048e-05,             3.0048e-05,             3.0048e-05
                     53,                0.77205,                 1.2429,                 1.2316,                0.94452,                0.38771,                0.42293,                0.31633,                 1.7805,                 2.2375,                 1.5065,             3.0024e-05,             3.0024e-05,             3.0024e-05
                     54,                0.79374,                0.95489,                 1.2263,                0.77246,                0.38781,                0.42275,                0.29969,                 1.8066,                  2.258,                 1.5351,             2.9977e-05,             2.9977e-05,             2.9977e-05
                     55,                0.53133,                0.96043,                0.99317,                0.77246,                0.38781,                0.42275,                0.29969,                 1.8066,                  2.258,                 1.5351,             2.9907e-05,             2.9907e-05,             2.9907e-05
                     56,                 0.6384,                0.97472,                 1.2332,                0.77246,                0.38781,                0.42275,                0.29969,                 1.8066,                  2.258,                 1.5351,             2.9812e-05,             2.9812e-05,             2.9812e-05
                     57,                0.68176,                 1.0386,                 1.1561,                0.77059,                0.38751,                0.42638,                0.30082,                 1.7954,                 2.2544,                 1.5092,             2.9695e-05,             2.9695e-05,             2.9695e-05
                     58,                0.62342,                 0.9336,                 1.1405,                0.77059,                0.38751,                0.42638,                0.30082,                 1.7954,                 2.2544,                 1.5092,             2.9554e-05,             2.9554e-05,             2.9554e-05
                     59,                 0.6108,                0.87218,                 1.1291,                0.77059,                0.38751,                0.42638,                0.30082,                 1.7954,                 2.2544,                 1.5092,             2.9389e-05,             2.9389e-05,             2.9389e-05
                     60,                  0.909,                0.95298,                 1.2702,                0.93763,                0.38837,                0.42461,                0.30038,                 1.7968,                 2.2425,                 1.5031,               2.92e-05,               2.92e-05,               2.92e-05
                     61,                 0.7093,                0.99269,                 1.1375,                0.93763,                0.38837,                0.42461,                0.30038,                 1.7968,                 2.2425,                 1.5031,             2.8988e-05,             2.8988e-05,             2.8988e-05
                     62,                0.90825,                0.99239,                 1.3789,                0.93763,                0.38837,                0.42461,                0.30038,                 1.7968,                 2.2425,                 1.5031,             2.8753e-05,             2.8753e-05,             2.8753e-05
                     63,                0.73049,                 1.0276,                 1.3071,                0.77707,                0.38892,                0.42275,                0.29944,                 1.7757,                 2.2612,                 1.4957,             2.8494e-05,             2.8494e-05,             2.8494e-05
                     64,                  1.039,                 1.3918,                 1.4705,                0.77707,                0.38892,                0.42275,                0.29944,                 1.7757,                 2.2612,                 1.4957,             2.8211e-05,             2.8211e-05,             2.8211e-05
                     65,                 0.7639,                 1.0369,                 1.2674,                0.77707,                0.38892,                0.42275,                0.29944,                 1.7757,                 2.2612,                 1.4957,             2.7905e-05,             2.7905e-05,             2.7905e-05
                     66,                 1.1619,                 1.8752,                 1.5081,                 0.7837,                0.38859,                0.42235,                0.29933,                 1.7796,                 2.2983,                 1.5083,             2.7575e-05,             2.7575e-05,             2.7575e-05
                     67,                 0.6388,                0.65511,                 1.0375,                 0.7837,                0.38859,                0.42235,                0.29933,                 1.7796,                 2.2983,                 1.5083,             2.7222e-05,             2.7222e-05,             2.7222e-05
                     68,                0.54712,                0.72026,                 1.0102,                 0.7837,                0.38859,                0.42235,                0.29933,                 1.7796,                 2.2983,                 1.5083,             2.6845e-05,             2.6845e-05,             2.6845e-05
                     69,                0.70976,                0.84596,                 1.0888,                  0.782,                0.38834,                0.42414,                0.30004,                 1.7852,                  2.338,                 1.5197,             2.6445e-05,             2.6445e-05,             2.6445e-05
                     70,                0.81567,                 1.1208,                 1.3063,                  0.782,                0.38834,                0.42414,                0.30004,                 1.7852,                  2.338,                 1.5197,             2.6021e-05,             2.6021e-05,             2.6021e-05
                     71,                0.55252,                0.77724,                 1.0743,                  0.782,                0.38834,                0.42414,                0.30004,                 1.7852,                  2.338,                 1.5197,             2.5573e-05,             2.5573e-05,             2.5573e-05
                     72,                0.82959,                0.82165,                 1.3201,                0.78356,                0.38861,                0.42351,                0.29991,                 1.7894,                 2.3211,                 1.5144,             2.5102e-05,             2.5102e-05,             2.5102e-05
                     73,                0.62232,                 1.0043,                 1.0869,                0.78356,                0.38861,                0.42351,                0.29991,                 1.7894,                 2.3211,                 1.5144,             2.4607e-05,             2.4607e-05,             2.4607e-05
                     74,                0.73742,                 0.8768,                 1.1414,                0.78356,                0.38861,                0.42351,                0.29991,                 1.7894,                 2.3211,                 1.5144,             2.4089e-05,             2.4089e-05,             2.4089e-05
                     75,                0.65856,                0.90173,                 1.1959,                0.77951,                0.38813,                0.42535,                 0.3005,                 1.7965,                  2.356,                  1.522,             2.3547e-05,             2.3547e-05,             2.3547e-05
                     76,                0.70747,                0.84429,                 1.2764,                0.77951,                0.38813,                0.42535,                 0.3005,                 1.7965,                  2.356,                  1.522,             2.2982e-05,             2.2982e-05,             2.2982e-05
                     77,                0.69671,                0.97477,                 1.1688,                0.77951,                0.38813,                0.42535,                 0.3005,                 1.7965,                  2.356,                  1.522,             2.2393e-05,             2.2393e-05,             2.2393e-05
                     78,                0.63868,                0.73267,                 1.0844,                0.78408,                0.38788,                0.42517,                0.30062,                 1.8006,                 2.3613,                  1.519,              2.178e-05,              2.178e-05,              2.178e-05
                     79,                0.56606,                0.63824,                 1.0333,                0.78408,                0.38788,                0.42517,                0.30062,                 1.8006,                 2.3613,                  1.519,             2.1144e-05,             2.1144e-05,             2.1144e-05
                     80,                0.75126,                0.83061,                 1.1359,                0.78408,                0.38788,                0.42517,                0.30062,                 1.8006,                 2.3613,                  1.519,             2.0485e-05,             2.0485e-05,             2.0485e-05
                     81,                0.69184,                 1.2893,                 1.2115,                0.78751,                 0.3886,                0.42578,                0.30096,                 1.8196,                 2.3599,                 1.5345,             1.9802e-05,             1.9802e-05,             1.9802e-05
                     82,                0.75223,                 0.8621,                 1.1132,                0.78751,                 0.3886,                0.42578,                0.30096,                 1.8196,                 2.3599,                 1.5345,             1.9095e-05,             1.9095e-05,             1.9095e-05
                     83,                0.67236,                0.85153,                 1.0929,                0.78751,                 0.3886,                0.42578,                0.30096,                 1.8196,                 2.3599,                 1.5345,             1.8365e-05,             1.8365e-05,             1.8365e-05
                     84,                0.54713,                 0.6728,                 1.0057,                0.79816,                0.38838,                0.42544,                0.29824,                 1.8274,                 2.3738,                  1.543,             1.7611e-05,             1.7611e-05,             1.7611e-05
                     85,                0.76063,                 1.0724,                 1.2049,                0.79816,                0.38838,                0.42544,                0.29824,                 1.8274,                 2.3738,                  1.543,             1.6833e-05,             1.6833e-05,             1.6833e-05
                     86,                0.59271,                0.70089,                 1.0636,                0.79816,                0.38838,                0.42544,                0.29824,                 1.8274,                 2.3738,                  1.543,             1.6032e-05,             1.6032e-05,             1.6032e-05
                     87,                0.67824,                0.71162,                 1.1128,                0.79816,                0.38838,                0.42544,                0.29824,                 1.8274,                 2.3738,                  1.543,             1.5208e-05,             1.5208e-05,             1.5208e-05
                     88,                0.64691,                0.68848,                 1.0052,                0.96558,                0.38897,                0.42522,                0.29848,                 1.8528,                 2.4069,                 1.5624,              1.436e-05,              1.436e-05,              1.436e-05
                     89,                0.67442,                0.68794,                 1.1272,                0.96558,                0.38897,                0.42522,                0.29848,                 1.8528,                 2.4069,                 1.5624,             1.3488e-05,             1.3488e-05,             1.3488e-05
                     90,                0.82066,                 1.3132,                 1.1046,                0.96558,                0.38897,                0.42522,                0.29848,                 1.8528,                 2.4069,                 1.5624,             1.2593e-05,             1.2593e-05,             1.2593e-05
                     91,                0.63982,                0.68399,                 0.9714,                0.96558,                0.38897,                0.42522,                0.29848,                 1.8528,                 2.4069,                 1.5624,             1.1674e-05,             1.1674e-05,             1.1674e-05
                     92,                0.58521,                0.68046,                 1.0735,                0.96168,                 0.3873,                0.42792,                0.29563,                 1.8596,                  2.535,                 1.5955,             1.0732e-05,             1.0732e-05,             1.0732e-05
                     93,                0.72415,                0.89272,                 1.1626,                0.96168,                 0.3873,                0.42792,                0.29563,                 1.8596,                  2.535,                 1.5955,             9.7656e-06,             9.7656e-06,             9.7656e-06
                     94,                 0.5054,                0.58333,                0.83088,                0.96168,                 0.3873,                0.42792,                0.29563,                 1.8596,                  2.535,                 1.5955,             8.7761e-06,             8.7761e-06,             8.7761e-06
                     95,                0.56482,                0.61973,                0.96894,                0.96168,                 0.3873,                0.42792,                0.29563,                 1.8596,                  2.535,                 1.5955,             7.7631e-06,             7.7631e-06,             7.7631e-06
                     96,                0.58658,                0.62664,                0.88452,                0.95978,                0.38708,                0.42673,                0.29453,                 1.8847,                 2.6021,                 1.5898,             6.7265e-06,             6.7265e-06,             6.7265e-06
                     97,                0.52564,                0.58286,                 0.9311,                0.95978,                0.38708,                0.42673,                0.29453,                 1.8847,                 2.6021,                 1.5898,             5.6663e-06,             5.6663e-06,             5.6663e-06
                     98,                0.58607,                0.72462,                0.94639,                0.95978,                0.38708,                0.42673,                0.29453,                 1.8847,                 2.6021,                 1.5898,             4.5826e-06,             4.5826e-06,             4.5826e-06
                     99,                0.61069,                0.70567,                 1.0039,                0.95978,                0.38708,                0.42673,                0.29453,                 1.8847,                 2.6021,                 1.5898,             3.4753e-06,             3.4753e-06,             3.4753e-06
                    100,                 0.5433,                0.53304,                0.95992,                0.96438,                0.38686,                0.42699,                0.29692,                 1.9154,                  2.749,                 1.6316,             2.3444e-06,             2.3444e-06,             2.3444e-06
